n.Name,m.Name
HRAS,RIN1
HRAS,RAF1
HRAS,MAP2K1
HRAS,IKZF3
HRAS,RAP1GDS1
HRAS,MLLT4
HRAS,RGL1
HRAS,PIK3CD
HRAS,SOS1
HRAS,SHOC2
HRAS,TIAM1
HRAS,BRAF
HRAS,RASSF5
HRAS,RASSF1
HRAS,PIK3CA
HRAS,RASIP1
HRAS,RGL2
HRAS,RALGDS
HRAS,RASGRF1
HRAS,RGL4
HRAS,ZHX2
HRAS,SNRPE
HRAS,LGALS1
HRAS,PIK3CG
HRAS,NF1
HRAS,RHEB
HRAS,DGKZ
HRAS,PDE6D
HRAS,ARHGEF1
HRAS,GPSM2
HRAS,TTC1
HRAS,RASA1
HRAS,ERBB2IP
HRAS,PLAU
HRAS,PIK3R1
CCNA2,TP53
CCNA2,ITGB3BP
CCNA2,CKS1B
CCNA2,RBL2
CCNA2,RBL1
CCNA2,SKP2
CCNA2,ORC2
CCNA2,ORC1
CCNA2,UIMC1
CCNA2,CALM1
CCNA2,BRCA1
CCNA2,CDKN1C
CCNA2,CDKN1A
CCNA2,CDKN1B
CCNA2,CDK2
CCNA2,PCNA
CCNA2,FEN1
CCNA2,CDK1
CCNA2,CDC6
CCNA2,HERC5
CCNA2,E2F1
CCNA2,RPA1
ABL2,SORBS2
ABL2,EPHB2
ABL2,ABL1
ABL2,JAK1
ABL2,CAT
ABL2,MAP3K10
BCCIP,CDKN1A
BCCIP,BRCA2
BCCIP,CDK2
BCCIP,ITSN2
BCCIP,CAPZB
BCCIP,PTN
BCCIP,HIST1H2BN
BCCIP,EIF6
BCCIP,RPL23
NR4A1,AKT1
NR4A1,PML
NR4A1,NCOR2
NR4A1,HIF1A
NR4A1,VHL
NR4A1,GADD45GIP1
NR4A1,RXRA
NR4A1,BCL2
NR4A1,RPS6KA6
NR4A1,FXYD3
NR4A1,KAT2B
NR4A1,RXRG
NR4A1,NCOA3
NR4A1,NCOA1
NR4A1,EP300
NR4A1,CHD4
NR4A1,TOP2A
NR4A1,TMOD3
NR4A1,EEF1A1
NR4A1,TRIM28
NR4A1,SMARCE1
NR4A1,MYBBP1A
NR4A1,MTA2
NR4A1,PELP1
NR4A1,SMARCC1
NR4A1,HDAC6
NR4A1,TP53
NR4A1,MAPK8
SIAH2,PEG3
SIAH2,VAV1
SIAH2,AKAP1
SIAH2,Akap1
SIAH2,PIAS1
SIAH2,PIAS3
SIAH2,PIAS2
SIAH2,UBE2I
SIAH2,RBBP8
SIAH2,PEG10
SIAH2,TRAF2
SIAH2,DLST
SIAH2,SNCAIP
CDH5,CTNND1
CDH5,PKP4
CDH5,PTPRB
CDH5,PTPN11
CDH5,DSP
CDH5,FGA
CDH5,VIM
CDH5,CTNNA1
CDH5,CTNNB1
CDH5,JUP
CDH5,KDR
CDH5,SHC1
PTPRF,RET
PTPRF,TRIO
PTPRF,CAV1
PTPRF,JUP
PTPRF,CTNNB1
PTPRF,NID1
PTPRF,PPFIA2
PTPRF,PPFIA3
PTPRF,GIT1
PTPRF,PPFIA1
SPTBN1,DCTN1
SPTBN1,GRIA2
SPTBN1,NF2
SPTBN1,CTNNA1
SPTBN1,EPB41L3
SPTBN1,CEBPA
SPTBN1,PJA1
SPTBN1,SNCA
SPTBN1,MEF2C
SPTBN1,MAPK14
SPTBN1,PLCB1
SPTBN1,STAT1
SPTBN1,PACSIN1
SPTBN1,PYGO1
SPTBN1,GRB2
SPTBN1,SREBF2
SPTBN1,APC
SPTBN1,PLEKHA5
INPP5D,PTPN11
INPP5D,SLAMF1
INPP5D,PECAM1
INPP5D,PIK3R1
INPP5D,GRB2
INPP5D,CRKL
INPP5D,DOK1
INPP5D,SHC1
INPP5D,DOK2
INPP5D,LYN
INPP5D,CD22
INPP5D,KIT
INPP5D,IL4R
INPP5D,PRKCD
INPP5D,DAB2
INPP5D,TRIP10
DOK1,RET
DOK1,KIT
DOK1,DOK1
DOK1,NCK2
DOK1,SH2D1A
DOK1,SHC1
DOK1,INPP5D
DOK1,DOK2
DOK1,RASA1
DOK1,PLCG1
DOK1,PIK3R1
DOK1,SRC
DOK1,YES1
DOK1,TEC
DOK1,ABL1
DOK1,LYN
DOK1,CRKL
DOK1,FGR
DOK1,HCK
NCOA3,CCND1
NCOA3,ESRRB
NCOA3,ESRRA
NCOA3,ESR1
NCOA3,ESR2
NCOA3,CREBBP
NCOA3,NR0B2
NCOA3,NR5A2
NCOA3,CARM1
NCOA3,BRCA1
NCOA3,ABL1
NCOA3,RXRA
NCOA3,ANKRD11
NCOA3,EP300
NCOA3,PGR
NCOA3,HIST4H4
NCOA3,HIST3H3
NCOA3,VDR
NCOA3,NCOA2
NCOA3,TRIM21
NCOA3,IKBKG
NCOA3,IKBKB
NCOA3,CHUK
NCOA3,NKX2-1
NCOA3,AR
NCOA3,PPARG
NCOA3,NR2F1
NCOA3,PRMT1
NCOA3,NR4A1
NCOA3,YWHAQ
NCOA3,NR3C1
NCOA3,NPAS2
SPTAN1,ABL1
SPTAN1,NEFL
SPTAN1,SHANK3
SPTAN1,SHANK1
SPTAN1,GRIA2
SPTAN1,SPTB
SPTAN1,EPB41
SPTAN1,EPB42
SPTAN1,PLEC
SPTAN1,VIM
SPTAN1,LMNB1
SPTAN1,ACTA1
SPTAN1,MSN
SPTAN1,FANCA
SPTAN1,FANCC
SPTAN1,ERCC4
SPTAN1,FANCG
SPTAN1,DDX24
SPTAN1,PIN4
SPTAN1,PTOV1
SPTAN1,DES
SPTAN1,TSSC4
SPTAN1,STAT1
SPTAN1,PLEKHA5
SPTAN1,SOS1
SPTAN1,TAF10
SPTA1,ABL1
SPTA1,ANK1
SPTA1,SPTB
SPTA1,PLEC
SPTA1,FANCA
SPTA1,EZR
SPTA1,ERCC4
SPTA1,SLC9A2
FANCE,FANCF
FANCE,FANCC
FANCE,FANCD2
FANCE,FANCA
FANCE,FANCG
FANCE,FANCM
FANCE,BRCA2
WRN,WRNIP1
WRN,XRCC5
WRN,XRCC6
WRN,POLR1C
WRN,TP53
WRN,PCNA
WRN,FEN1
WRN,WDR48
WRN,MDC1
WRN,BLM
WRN,TERF2
WRN,ATM
WRN,PRKDC
WRN,ATR
WRN,CHAF1A
WRN,POLB
WRN,EXO1
GTF2E1,AES
GTF2E1,GTF2F2
GTF2E1,GTF2F1
GTF2E1,POLR2A
GTF2E1,GTF2E2
GTF2E1,TAF6
GTF2E1,TAF1
GTF2E1,ERCC3
GTF2E1,TCEA1
GTF2E1,TRIM24
GTF2E1,GTF2B
GTF2E1,MED21
GTF2E1,BRCA1
GTF2E1,GTF2H4
GTF2E1,TBP
GTF2E1,TAF11
GTF2E1,GTF2A1
GTF2E1,SND1
GTF2E1,TRIM29
GTF2E1,PCBD2
GTF2E1,IKBKG
GTF2E1,CBFA2T2
GTF2E1,ZSCAN1
GTF2E1,TRIM15
GTF2E1,ZBTB9
GTF2E1,ATF7IP
GTF2F1,TBP
GTF2F1,TAF1
GTF2F1,SRF
GTF2F1,GTF2E1
GTF2F1,MYC
GTF2F1,JUN
GTF2F1,FOS
GTF2F1,AHR
GTF2F1,ARNT
GTF2F1,GTF2E2
GTF2F1,MSX2
GTF2F1,TCEA1
GTF2F1,HNRNPU
GTF2F1,AR
GTF2F1,PSMC2
GTF2F1,GTF2B
GTF2F1,BRCA1
GTF2F1,MED21
GTF2F1,POLR2A
GTF2F1,GTF2H4
GTF2F1,TAF11
GTF2F1,FEZ1
GTF2F1,PTN
GTF2F1,GTF2A1
GTF2F1,CTDP1
GTF2F1,TRIM27
GTF2F1,MEPCE
GTF2F1,KPNA2
GTF2F1,POLR2B
GTF2F1,RFC2
GTF2F1,POLR2J
SIN3A,RLIM
SIN3A,OGT
SIN3A,MXD3
SIN3A,MNT
SIN3A,MECP2
SIN3A,MBD4
SIN3A,WHSC1
SIN3A,IKZF1
SIN3A,HDAC9
SIN3A,HDAC2
SIN3A,SUDS3
SIN3A,SAP30
SIN3A,SAP130
SIN3A,HDAC1
SIN3A,ARID4B
SIN3A,HCFC1
SIN3A,HBP1
SIN3A,MXD1
SIN3A,ZBTB16
SIN3A,CABIN1
SIN3A,PHF12
SIN3A,GPS2
SIN3A,NR0B2
SIN3A,HSP90AA1
SIN3A,HDAC4
SIN3A,NCOR1
SIN3A,TBL1X
SIN3A,SAP30L
SIN3A,ESR1
SIN3A,SMARCA4
SIN3A,SMARCC1
SIN3A,RBBP7
SIN3A,ING1
SIN3A,PHB
SIN3A,RBBP4
SIN3A,SKI
SIN3A,PML
SIN3A,SMARCA2
SIN3A,SETDB1
SIN3A,HEY2
SIN3A,KLF11
SIN3A,KLF16
SIN3A,COPS2
SIN3A,BCL6
SIN3A,RUNX1T1
SIN3A,TAL1
SIN3A,ING2
SIN3A,DNMT3B
SIN3A,PTMA
SIN3A,MTA1
SIN3A,MTA2
SIN3A,SAP18
SIN3A,KLF9
SIN3A,KLF10
SIN3A,KLF13
SIN3A,NCOR2
SIN3A,SATB1
SIN3A,IKZF3
SIN3A,IKZF4
SIN3A,IKZF2
SIN3A,SFPQ
SIN3A,ZBTB7A
SIN3A,MKX
SIN3A,NR4A2
SIN3A,HDAC5
SIN3A,ADD1
SIN3A,MBD3L1
SIN3A,MBD2
SIN3A,KDM1A
SIN3A,SMARCB1
SIN3A,SNW1
SIN3A,RBPJ
SIN3A,MORF4L2
SIN3A,MORF4
SIN3A,PFN2
SIN3A,EFCAB6
RASSF1,RASSF5
RASSF1,RASSF1
RASSF1,DAXX
RASSF1,MAP1B
RASSF1,MAP1S
RASSF1,TUBG1
RASSF1,TUBB
RASSF1,CNKSR1
RASSF1,HRAS
RASSF1,STK4
NELFA,NELFE
NELFA,NELFB
NELFA,NELFCD
NELFA,POLR2A
NELFA,TCEA2
RAD51C,RAD51B
RAD51C,RAD51D
RAD51C,XRCC2
RAD51C,XRCC3
RAD51C,RAD51
RAF1,RHEB
RAF1,PRKG1
RAF1,RB1
RAF1,RBL2
RAF1,YWHAZ
RAF1,JAK2
RAF1,CFLAR
RAF1,CDC25A
RAF1,MAP3K5
RAF1,PHB
RAF1,PDGFRB
RAF1,BAG1
RAF1,YWHAB
RAF1,RAP1A
RAF1,GRB10
RAF1,BRAF
RAF1,MAP3K1
RAF1,PRKCZ
RAF1,YWHAH
RAF1,YWHAQ
RAF1,YWHAG
RAF1,RRAS
RAF1,PRPF6
RAF1,YWHAE
RAF1,LTK
RAF1,LCK
RAF1,STUB1
RAF1,XIAP
RAF1,EEF1A1
RAF1,HRAS
RAF1,RASD2
RAF1,CNKSR2
RAF1,VDAC1
RAF1,KRAS
RAF1,NRAS
RAF1,GNG4
RAF1,HSP90AA1
RAF1,AKT1
RAF1,STK26
RAF1,TSC22D3
RAF1,SHOC2
RAF1,PRKCE
RAF1,BCL2L1
RAF1,BCL2
RAF1,MAP2K1
RAF1,PEBP1
RAF1,MRAS
RAF1,PHKA2
RAF1,OIP5
RAF1,CCT3
RAF1,VAV1
RAF1,SRC
RAF1,FYN
RAF1,MAPK7
RAF1,PAK1
RAF1,UBE2D2
RAF1,NR3C1
RAF1,JAK1
RAF1,BIRC2
RAF1,BIRC3
RAF1,SFN
RAF1,PEBP4
RAF1,CNKSR1
RAF1,ERAS
RAF1,RRAS2
RAF1,GNB2
RAF1,MAPK8IP3
RAF1,LRPAP1
RAF1,MAPK1
RAF1,MAPK3
RAF1,MYC
RAF1,AR
RAF1,SPRY2
RAF1,SPRY4
MAP1S,Rassf1
MAP1S,RASSF1
MAP1S,BPY2
MAP1S,LRPPRC
MAP1S,RASSF5
DHX9,AKAP8L
DHX9,NXF1
DHX9,KHDRBS1
DHX9,GEMIN4
DHX9,DDX20
DHX9,GEMIN2
DHX9,SMN1
DHX9,GTF2B
DHX9,TBP
DHX9,BRCA1
DHX9,HDLBP
DHX9,XRCC5
DHX9,XRCC6
DHX9,RELA
DHX9,PRMT1
DHX9,TOP2A
DHX9,MBD2
DHX9,JUN
DHX9,LYAR
DHX9,ARHGDIA
DHX9,CNBP
DHX9,SND1
DHX9,MEPCE
IKZF1,NCOR2
IKZF1,SIN3A
IKZF1,RBBP8
IKZF1,CTBP1
IKZF1,TBP
IKZF1,GTF2B
IKZF1,SIN3B
IKZF1,Hdac1
IKZF1,Ikzf3
IKZF1,Sin3a
IKZF1,Sin3b
IKZF1,HDAC1
IKZF1,HDAC7
IKZF1,HDAC2
IKZF1,HDAC5
IKZF1,HDAC4
IKZF1,CHD4
IKZF1,HDAC3
IKZF1,IKZF4
IKZF1,IKZF2
IKZF1,IKZF5
IKZF1,UBE2I
IKZF1,AP2M1
IKZF1,GATA1
GTF2B,HSF1
GTF2B,BCL3
GTF2B,TBPL1
GTF2B,MED21
GTF2B,ATF4
GTF2B,POLR3A
GTF2B,PKP2
GTF2B,TCEA1
GTF2B,RELA
GTF2B,NR5A1
GTF2B,DHX9
GTF2B,FOXF2
GTF2B,KLF5
GTF2B,NR2F1
GTF2B,GTF2E2
GTF2B,PSMC2
GTF2B,MECP2
GTF2B,GTF2F1
GTF2B,GTF2E1
GTF2B,POLR2A
GTF2B,NCOA4
GTF2B,TBP
GTF2B,GTF2H4
GTF2B,CTBP1
GTF2B,IKZF1
GTF2B,TAF11
GTF2B,CREBBP
GTF2B,JUN
GTF2B,NCOA1
GTF2B,GTF2F2
GTF2B,REL
GTF2B,MKX
GTF2B,POLR2H
GTF2B,CTDP1
GTF2B,POLR2J
BTAF1,TBP
BTAF1,GTF2H4
BTAF1,MVD
GTF2H4,ERCC3
GTF2H4,GTF2H2
GTF2H4,POLR2A
GTF2H4,GTF2B
GTF2H4,BRCA1
GTF2H4,GTF2F1
GTF2H4,GTF2E1
GTF2H4,MED21
GTF2H4,BTAF1
GTF2H4,TBP
GTF2H4,CDK7
MED21,MED6
MED21,MED14
MED21,TCERG1
MED21,CDK8
MED21,CDK7
MED21,GTF2B
MED21,THRA
MED21,VDR
MED21,HNF4A
MED21,ESR2
MED21,ESR1
MED21,MED29
MED21,MED18
MED21,MED28
MED21,MED30
MED21,MED1
MED21,BRCA1
MED21,POLR2A
MED21,PPARGC1A
MED21,MED19
MED21,MED9
MED21,MED10
MED21,GTF2E1
MED21,GTF2F1
MED21,GTF2H4
MED21,MED26
MED21,CREBBP
MED21,KAT2B
MED21,SMARCB1
MED21,ZSCAN1
MED21,PCBD2
MED21,TRIM27
MED21,TARBP2
LINC01194,TP53
ACTA1,ERD10
ACTA1,TSC1
ACTA1,RPS6KB1
ACTA1,NRAP
ACTA1,PRKCE
ACTA1,GC
ACTA1,CNN1
ACTA1,DMD
ACTA1,FSCN1
ACTA1,CCT4
ACTA1,PCYT1B
ACTA1,CCT5
ACTA1,SCIN
ACTA1,TMSB4Y
ACTA1,PPP1R9B
ACTA1,TMSB4X
ACTA1,VIM
ACTA1,SPTAN1
ACTA1,COTL1
ACTA1,CDH2
ACTA1,ETV6
ACTA1,DVL1P1
ACTA1,APC2
ACTA1,KLHL20
ACTA1,XPO6
ACTA1,PFDN1
ACTA1,MARK4
ACTA1,TRIP6
ACTA1,PHACTR1
ACTA1,PPP1CA
ACTA1,MLPH
ACTA1,TNNI3K
ACTA1,TES
ACTA1,MIB2
ACTA1,DNMBP
ACTA1,CSNK1A1
ACTA1,CFL1
ACTA1,GSN
ACTA1,TAGLN
ACTA1,USP25
TRAF1,TNFRSF9
TRAF1,TANK
TRAF1,TNFAIP3
TRAF1,NGFR
TRAF1,CD27
TRAF1,TNFRSF18
TRAF1,CFLAR
TRAF1,HIVEP3
TRAF1,TNFRSF17
TRAF1,RIPK1
TRAF1,TNFRSF1A
TRAF1,TRADD
TRAF1,LTBR
TRAF1,TNFRSF14
TRAF1,TNFRSF1B
TRAF1,BIRC3
TRAF1,BIRC2
TRAF1,MAP3K14
TRAF1,TNFRSF11A
TRAF1,TRAIP
TRAF1,TRAF2
TRAF1,CASP8
TRAF1,TNFRSF12A
TRAF1,SRC
TRAF1,MAP3K5
TRAF1,RIPK2
TRAF1,CASP6
TRAF1,CASP10
TRADD,STAT1
TRADD,FADD
TRADD,TRAF2
TRADD,TNFRSF10B
TRADD,TNFRSF10A
TRADD,HIPK2
TRADD,NOL3
TRADD,RIPK1
TRADD,TNFRSF1A
TRADD,TRAF1
TRADD,TRADD
TRADD,KRT18
TRADD,TNFRSF25
TRADD,TRPC4AP
TRADD,CASP8
TRADD,TNF
TRADD,NGFR
TRADD,BCL10
TRADD,CAV1
TRADD,TNFRSF21
TAB1,SMAD6
TAB1,MAPK14
TAB1,ZMYND11
TAB1,TRAF6
TAB1,MAP3K7
TAB1,TAB2
TAB1,TAB3
TAB1,TRAF2
TAB1,SMAD7
TAB1,XIAP
IKBKG,CHUK
IKBKG,IKBKB
IKBKG,CDC37
IKBKG,MAP3K14
IKBKG,TNFAIP3
IKBKG,TANK
IKBKG,NCOA3
IKBKG,TRAF3IP2
IKBKG,TRAF6
IKBKG,TUBG1
IKBKG,IRAK1
IKBKG,BCL10
IKBKG,PPM1B
IKBKG,ATG16L1
IKBKG,HSP90AA2P
IKBKG,TBK1
IKBKG,HSPA1A
IKBKG,COPS3
IKBKG,TRIM29
IKBKG,ZZZ3
IKBKG,ZBTB3
IKBKG,WWP1
IKBKG,TRIM31
IKBKG,POLR3A
IKBKG,SNW1
IKBKG,AIP
IKBKG,MED7
IKBKG,JAK2
IKBKG,TEK
IKBKG,FLT4
IKBKG,TEC
IKBKG,STK25
IKBKG,FGR
IKBKG,EPHA4
IKBKG,PIM2
IKBKG,LCK
IKBKG,FLT3
IKBKG,CDK2
IKBKG,9-Sep
IKBKG,GNGT1
IKBKG,PRKCB
IKBKG,MCM7
IKBKG,CNOT7
IKBKG,ADAP2
IKBKG,TBC1D7
IKBKG,CALB1
IKBKG,TTYH2
IKBKG,TPT1
IKBKG,H1F0
IKBKG,SYT1
IKBKG,CPNE2
IKBKG,HPCAL1
IKBKG,MYL5
IKBKG,CETN3
IKBKG,RNF7
IKBKG,SENP2
IKBKG,PLEKHJ1
IKBKG,AMMECR1L
IKBKG,ODAM
IKBKG,LGALS2
IKBKG,PNMAL1
IKBKG,GYG2
IKBKG,ARGLU1
IKBKG,KIR3DX1
IKBKG,ARPP19
IKBKG,NRARP
IKBKG,KIAA1598
IKBKG,ACBD6
IKBKG,AVPI1
IKBKG,GEMIN2
IKBKG,MLLT6
IKBKG,TCEANC
IKBKG,TCP10L
IKBKG,TCP11L1
IKBKG,LMCD1
IKBKG,NRBF2
IKBKG,MZT2A
IKBKG,TSLP
IKBKG,DNAJC8
IKBKG,FRMD8
IKBKG,C19orf12
IKBKG,TCP11
IKBKG,HBZ
IKBKG,TMA16
IKBKG,VAMP3
IKBKG,ROR2
IKBKG,SRPK1
IKBKG,PCK1
IKBKG,ROS1
IKBKG,MERTK
IKBKG,ALK
IKBKG,JAK3
IKBKG,RET
IKBKG,AKT1
IKBKG,SGK1
IKBKG,ITK
IKBKG,TYRO3
IKBKG,RPS6KB2
IKBKG,GRK4
IKBKG,PRKD3
IKBKG,MAP3K2
IKBKG,LUC7L2
IKBKG,GADD45G
IKBKG,PHF7
IKBKG,GADD45GIP1
IKBKG,PFDN5
IKBKG,PDCL
IKBKG,NTMT1
IKBKG,LPXN
IKBKG,WDR5
IKBKG,PSMA3
IKBKG,ARL6IP4
IKBKG,LZIC
IKBKG,CUEDC1
IKBKG,DAPK1
IKBKG,RBCK1
IKBKG,RPS12
IKBKG,RPL41
IKBKG,DDX19B
IKBKG,RBM8A
IKBKG,NHP2
IKBKG,EIF1AX
IKBKG,RPAP3
IKBKG,RBM34
IKBKG,NECAB3
IKBKG,MCM10
IKBKG,KRT8
IKBKG,C19orf57
IKBKG,TRIM41
IKBKG,APRT
IKBKG,SCLT1
IKBKG,NAP1L5
IKBKG,TNFRSF1A
IKBKG,RIPK1
IKBKG,RIPK2
IKBKG,CARD8
IKBKG,ZFAND5
IKBKG,TRPC4AP
IKBKG,NFKB2
IKBKG,NFKB1
IKBKG,LZTR1
IKBKG,ID3
IKBKG,ID1
IKBKG,PA2G4
IKBKG,RNF4
IKBKG,TAF7
IKBKG,TARBP2
IKBKG,SUPT5H
IKBKG,POLR2B
IKBKG,POLR2D
IKBKG,POLR2E
IKBKG,PRKCQ
IKBKG,GTF2E1
IKBKG,HCLS1
IKBKG,EEF1A1
IKBKG,PIDD1
PNN,PRPF4B
PNN,KRT8
PNN,KRT18
PNN,KRT19
PNN,CTBP1
PNN,SRRM2
PNN,SRSF4
PNN,PNISR
PNN,PPIG
PNN,RNPS1
PNN,ZCCHC17
PNN,NFKBIL1
PNN,TCEA2
PPIG,Polr2a
PPIG,PNN
ZFYVE9,SMAD2
ZFYVE9,SMAD3
ZFYVE9,PML
KAZN,PPL
ABLIM3,ACTC1
AMFR,Ube2g2
AMFR,CYP3A4
AMFR,FAF2
AMFR,UBE2G2
AMFR,UFD1L
AMFR,VCP
AMFR,HSPD1
AMFR,RPL5
AMFR,DERL1
AMFR,CFTR
AMFR,DERL3
AMFR,DERL2
AMFR,RNF5
AMFR,SVIP
AMFR,CD3D
AMFR,VIMP
AMFR,INSIG1
AMFR,UBE2D2
AMFR,UBE2D1
AMFR,UBE2D3
AMFR,UBE2D4
AMFR,UBE2W
AMFR,UBE2N
AMFR,UBE2T
RNF41,PARK2
RNF41,USP8
RNF41,BIRC6
RNF41,ERBB3
RNF41,ERBB4
RNF41,TSG101
RNF41,UBE2K
RNF41,UBE2Z
RNF41,UBE2U
ERGIC1,ERGIC3
PEBP4,RAF1
PEBP4,MAP2K1
RUNX2,YAP1
RUNX2,JUN
RUNX2,FOS
RUNX2,ETS1
RUNX2,SMAD5
RUNX2,SMAD2
RUNX2,MSX2
RUNX2,STUB1
RUNX2,HDAC3
RUNX2,HDAC6
RUNX2,KAT6B
RUNX2,SMAD1
RUNX2,SMAD3
RUNX2,ALYREF
RUNX2,HDAC5
RUNX2,KAT2B
RUNX2,TLE1
RUNX2,HDAC4
DOK6,RET
DOK5,RET
DOK5,BNIP3L
DOK5,CCDC85B
HIST1H3C,CENPA
SPATC1,CDC20
SPATC1,TUBG1
SPATC1,CDC27
CASP9,BCL2L1
CASP9,APAF1
CASP9,BIRC7
CASP9,NOD1
CASP9,XIAP
CASP9,BIRC8
CASP9,NLRP1
CASP9,CASP8
CASP9,CASP2
CASP9,CASP10
CASP9,BIRC5
CASP9,NAIP
CASP9,MAPK1
CASP9,BIRC2
CASP9,BIRC3
CASP9,DCC
NAIP,HPCA
NAIP,XAF1
NAIP,DIABLO
NAIP,CASP9
NAIP,NLRC4
APAF1,HSPA4
APAF1,HSP90AA1
APAF1,BCL2L1
APAF1,CASP8
APAF1,CASP4
APAF1,CASP9
APAF1,CYCS
APAF1,AVEN
APAF1,APIP
APAF1,NLRP1
CDCA8,RCC2
CDCA8,AURKB
CDCA8,BIRC5
CDCA8,INCENP
CDCA8,RANBP2
CDCA8,UBE2I
CDCA8,SGOL2
CDCA8,SGOL1
NEIL1,LIG3
NEIL1,POLB
NEIL1,XRCC1
LIG3,XRCC1
LIG3,PNKP
LIG3,NEIL1
CACNA1E,EFHC1
AKAP3,PRKAR2A
AKAP3,GNA13
AKAP3,ROPN1L
AKAP3,ROPN1
AKAP3,SPA17
AKAP3,AKAP4
NCSTN,APH1A
NCSTN,PSEN2
NCSTN,APP
NCSTN,BACE1
NCSTN,PSENEN
NCSTN,PSEN1
NCLN,NOMO1
LRSAM1,TSG101
LRSAM1,GPR108
LRSAM1,NINL
LRSAM1,KLC1
LRSAM1,FAM178B
LRSAM1,UBE2D4
LRSAM1,UBE2E1
LRSAM1,UBE2D2
LRSAM1,UBE2D3
LRSAM1,UBE2D1
LRSAM1,UBE2J1
LRSAM1,UBE2N
LRSAM1,UBE2W
LRSAM1,UEVLD
LRSAM1,UBE2H
LRSAM1,UBE2K
ITGB1,FLNA
ITGB1,TSPAN4
ITGB1,ITGA3
ITGB1,ACTN1
ITGB1,CD46
ITGB1,ITGA8
ITGB1,GNB2L1
ITGB1,FLNB
ITGB1,MAP4K4
ITGB1,ITGB1BP1
ITGB1,ILK
ITGB1,NME1
ITGB1,SLC3A2
ITGB1,PRKCA
ITGB1,TLN1
ITGB1,PXN
ITGB1,PTK2
ITGB1,CANX
ITGB1,ITGA9
ITGB1,CD81
ITGB1,VCP
ITGB1,COL1A1
ITGB1,CD9
ITGB1,RAB8B
ITGB1,FHL2
ITGB1,YWHAB
ITGB1,TGOLN2
ITGB1,LAMA1
ITGB1,LGALS8
ITGB1,CD36
ITGB1,ITGA10
ITGB1,ITGA6
ITGB1,CD47
ITGB1,FBXO2
ITGB1,CD63
ITGB1,CD151
ITGB1,FLT4
PARD6A,RAC1
PARD6A,CDC42
PARD6A,RHOQ
PARD6A,MPP5
PARD6A,PARD3
PARD6A,PRKCZ
PARD6A,DGKZ
PARD6A,ECT2
PARD6A,PRKCI
PARD3,PVRL3
PARD3,PRKCZ
PARD3,PRKCI
PARD3,PARD6A
PARD3,PARD6B
PARD3,PARD6G
PARD3,SFN
PARD3,ECT2
PARD3,JAM3
PARD3,JAM2
PARD3,F11R
PARD3,YWHAG
PARD3,YWHAB
DNM1,MAP3K10
DNM1,PACSIN3
DNM1,PACSIN1
DNM1,PACSIN2
DNM1,SH3GL1
DNM1,CLINT1
DNM1,CABIN1
DNM1,GRB2
DNM1,DYRK1A
DNM1,DNM1
DNM1,FNBP1
DNM1,DNMBP
DNM1,MED31
DNM1,ASB13
DNM1,PIN4
DNM1,FER
DNM1,KIAA1377
DNM1,SH3GL2
DNM1,AMPH
DNM1,NCK1
DNM1,UBASH3A
AURKB,SGOL1
AURKB,BARD1
AURKB,BRCA2
AURKB,KIF20A
AURKB,AURKB
AURKB,INCENP
AURKB,RCC2
AURKB,CDCA8
AURKB,TACC1
AURKB,RACGAP1
AURKB,BIRC5
AURKB,NSUN2
AURKB,RB1
SELL,PODXL
SELL,CFH
SELL,GRB2
SELL,MUC7
SELL,VCAN
SELL,EZR
SELL,MSN
SELL,SELE
SELL,EMCN
SELL,PODXL2
SUMO4,NFKBIA
VASN,TGFB2
VASN,TGFB1
VASN,TGFB3
VPS37B,VPS28
VPS37B,TSG101
VPS28,TSG101
VPS28,VPS37B
VPS28,VPS37A
VPS28,VPS37C
VPS28,BCR
VPS28,SNCA
HELZ,SMYD3
HELZ,SH3YL1
HELZ,GRB2
SOD1,CCS
SOD1,RNF19A
SOD1,HECW1
SOD1,SSR4
SOD1,BCL2
SOD1,PARK7
TINF2,TERF1
TINF2,POT1
TINF2,TERF2
TINF2,ACD
TINF2,TERF2IP
ACD,TINF2
ACD,POT1
ACD,TERF1
ACD,XRCC6
CD3EAP,UBTF
CD3EAP,CD3E
CD3EAP,TBP
CD3EAP,TAF1C
CD3EAP,POLR1E
CD3EAP,POLR1C
CD3EAP,POLR1D
CD3EAP,POLR1A
EPHB2,RYK
EPHB2,MLLT4
EPHB2,ITSN1
EPHB2,CRK
EPHB2,SRC
EPHB2,EPHB2
EPHB2,EFNB2
EPHB2,PLCG1
EPHB2,YES1
EPHB2,ABL1
EPHB2,ABL2
EPHB2,BCL2
EPHB2,STK26
EPHB2,ACP1
EPHB2,RASA1
EPHB2,ALK
GTF2H5,ERCC3
GTF2H5,GTF2H2
GTF2H5,CDK7
GTF2H2,ERCC3
GTF2H2,ERCC2
GTF2H2,GTF2H1
GTF2H2,CCNH
GTF2H2,CDK7
GTF2H2,GTF2H4
GTF2H2,GTF2H5
ERCC3,GTF2E1
ERCC3,GTF2E2
ERCC3,ERCC2
ERCC3,GTF2H4
ERCC3,GTF2H3
ERCC3,GTF2H2
ERCC3,GTF2H1
ERCC3,CDK7
ERCC3,TP53
ERCC3,XPC
ERCC3,PSMC5
ERCC3,BCR
ERCC3,GTF2H5
ERCC3,MNAT1
ERCC3,CCNH
